Instance,User,Simulation,B,U,num_rows,density,avg_degree,max_degree,degree_std,D_mean,D_std,D_cv,avg_row_len,max_row_len,row_density,conflict_max,conflict_avg,conflict_std,conflict_pressure,color_clique_max,color_clique_avg,color_clique_std,color_pressure,Backtracking percentiles idx
8,500,1,261,1372,1044,0.0320954907161804,8.3448275862069,23,5.39368351918607,32767.9837164751,16318.0351752977,0.497987160775271,6.16091954022988,20,0.00449046613719379,7,3.12,1.45500122729452,0.116666666666667,11,4.87155963302752,2.35633410440487,2.75,6
8,500,2,256,1364,1024,0.0368566176470588,9.3984375,27,6.70102585867222,33631.6650390625,16484.9211803731,0.490160720892832,6.86328125,22,0.00503173112170088,8,3.31609195402299,1.61461525705849,0.133333333333333,15,5.46296296296296,2.83635762099631,3.75,4
8,500,3,227,1200,908,0.0289657323301236,6.54625550660793,18,4.40377507116879,31676.1013215859,16776.206060483,0.529617135965238,5.25991189427313,20,0.00438325991189427,7,2.64848484848485,1.14841688453258,0.116666666666667,10,4.32571428571429,1.86460916734279,2.5,6
8,500,4,254,1320,1016,0.030531262643553,7.7244094488189,20,4.78297039020853,32506.6190944882,16238.6655092861,0.499549505966295,5.80708661417323,18,0.00439930804104032,7,3.05847953216374,1.46182455223289,0.116666666666667,10,4.64390243902439,2.15610859725682,2.5,4
8,500,5,252,1296,1008,0.0308923038006703,7.75396825396825,19,4.66187936068656,32140.4761904762,16545.3852351133,0.514783450533194,5.78571428571429,15,0.00446428571428571,7,3.0,1.42227182453184,0.116666666666667,11,4.68844221105528,2.10608524536183,2.75,4
8,500,6,269,1404,1076,0.034927592520668,9.36059479553903,24,6.13358791911063,33184.874535316,16319.7990493158,0.491784262494286,6.86617100371747,19,0.00489043518783296,8,3.4,1.61479644771952,0.133333333333333,13,5.38938053097345,2.66386381271984,3.25,5
8,500,7,227,1264,908,0.0320845191220615,7.2511013215859,20,4.78281027404258,32472.4394273128,16938.0368598506,0.521612701680919,5.62555066079295,17,0.00445059387720961,8,2.65644171779141,1.30774178094209,0.133333333333333,11,4.41884816753927,2.03695202260435,2.75,1
8,500,8,265,1292,1060,0.0343339050886221,9.06415094339623,26,6.5743668707185,33376.8160377359,16437.9299688475,0.492495448045815,6.39622641509434,17,0.0049506396401659,8,3.36871508379888,1.73955751849818,0.133333333333333,14,5.51515151515152,3.12488750945376,3.5,5
8,500,9,269,1340,1076,0.0343450036065028,9.20446096654275,24,5.91003011296971,32712.9646840149,16979.6783029593,0.51905042746726,6.41263940520446,19,0.0047855517949287,10,3.30555555555556,1.56026074110929,0.166666666666667,12,5.38095238095238,2.55559499131556,3.0,5
8,500,10,261,1304,1044,0.0352490421455939,9.16475095785441,23,5.95703509168545,32401.1733716475,16541.8386986587,0.510532088110536,6.35632183908046,17,0.00487447993794514,9,3.30285714285714,1.69865252720009,0.15,14,5.37810945273632,2.52870454473971,3.5,6
8,500,11,278,1472,1112,0.0331662467859647,9.18705035971223,25,6.09406875850897,31950.9217625899,16696.9553571374,0.522581335249213,6.97841726618705,24,0.00474077259931186,7,3.28645833333333,1.54994084508535,0.116666666666667,11,5.38683127572016,2.48587603695771,2.75,6
8,500,12,239,1244,956,0.0328750747160789,7.82426778242678,20,5.3655569952909,31836.0094142259,16882.3223179124,0.530290153462781,5.94142259414226,18,0.00477606317857095,7,2.89820359281437,1.53066355044397,0.116666666666667,10,5.03225806451613,2.2502167776252,2.5,4
8,500,13,241,1324,964,0.0287690179806362,6.9045643153527,17,4.28584710309313,32429.0715767635,16795.1205248521,0.517903217953558,5.68464730290456,19,0.00429354025899136,6,2.85454545454545,1.32689907567411,0.1,10,4.36407766990291,1.84824001136174,2.5,6
8,500,14,221,1140,884,0.0299465240641711,6.58823529411765,15,3.84985714712039,32017.6187782805,16230.6066662076,0.506927350800297,5.00904977375566,12,0.00439390331031198,6,2.67283950617284,1.18545843043572,0.1,9,4.2125,1.67849448911815,2.25,1
8,500,15,238,1248,952,0.0312023543594653,7.39495798319328,21,4.50344123770122,32413.6817226891,16694.8637606502,0.515056077352796,5.65966386554622,16,0.00453498707175178,6,2.93103448275862,1.17241379310345,0.1,10,4.47593582887701,1.98475703496944,2.5,5
8,500,16,263,1412,1052,0.032624154645459,8.54752851711027,24,5.60864212758725,31829.2538022814,16006.0147969332,0.5028711919029,6.56653992395437,22,0.00465052402546344,7,3.08791208791209,1.49098648403269,0.116666666666667,12,5.10964912280702,2.32290159212778,3.0,1
8,500,17,267,1400,1068,0.0315958435414379,8.40449438202247,24,5.57962941822528,31977.1301498127,16081.8297505337,0.502916605561235,6.57677902621723,26,0.00469769930444088,8,3.23463687150838,1.54295162868863,0.133333333333333,11,5.23111111111111,2.28811637449013,2.75,6
8,500,18,254,1364,1016,0.0303445270922162,7.67716535433071,20,4.9044121061057,31328.5433070866,16364.672599324,0.522356639404369,6.06692913385827,16,0.00444789525942688,6,2.94594594594595,1.1933587835464,0.1,11,4.61111111111111,2.089804763756,2.75,6
8,500,19,280,1452,1120,0.0344086021505376,9.6,25,6.35980682545805,32083.3705357143,16358.1897287224,0.50986506266581,7.01785714285714,20,0.00483323494687131,8,3.37628865979381,1.59174890496879,0.133333333333333,13,5.50420168067227,2.71897765506388,3.25,6
8,1000,0,362,2676,1448,0.0433112440887039,15.6353591160221,37,8.85984600768408,34269.8926795581,17769.6883468066,0.518521855698899,11.7790055248619,52,0.00440172104815466,10,3.99588477366255,2.0316385213352,0.166666666666667,20,7.85918854415274,3.37924739333451,5.0,6
8,1000,1,374,2728,1496,0.0459061518831271,17.1229946524064,40,9.88413386503863,34695.6552139038,17533.4307999777,0.505349464994437,12.2593582887701,51,0.00449389966597143,12,4.16733067729084,2.44050490461652,0.2,25,8.19212962962963,3.92140766272397,6.25,1
8,1000,2,312,2252,1248,0.0395127380657927,12.2884615384615,32,6.62600705010249,32440.5226282051,16876.2870665322,0.520222416264628,8.76282051282051,33,0.00389112811404108,8,3.18803418803419,1.41681974395664,0.133333333333333,14,6.35143769968051,2.61315292712837,3.5,6
8,1000,3,385,2760,1540,0.0450081168831169,17.2831168831169,43,9.96697667556584,34182.5430649351,17080.6582182032,0.499689510688419,12.6285714285714,53,0.00457556935817805,12,4.31558935361217,2.31937293516117,0.2,21,8.47045454545455,4.19350577708906,5.25,6
8,1000,4,313,2248,1252,0.0411239452772999,12.8306709265176,36,7.53183351935477,32672.4476677317,17312.2213362807,0.529872188099908,8.98083067092652,30,0.00399503143724489,8,3.32894736842105,1.68628230577616,0.133333333333333,15,6.57692307692308,3.05408188717493,3.75,6
8,1000,5,309,2344,1236,0.0398856806623797,12.2847896440129,29,6.33195484350736,32862.2688673139,16414.1967870168,0.499484586815702,9.08090614886731,30,0.00387410671880005,7,3.17621145374449,1.45558553828075,0.116666666666667,13,6.20535714285714,2.64846673811947,3.25,6
8,1000,6,358,2568,1432,0.0436442733517988,15.5810055865922,37,8.47328216930365,33998.3282402235,17308.5043591514,0.509098689701856,11.0279329608939,33,0.00429436641779356,9,3.89516129032258,1.86140143348126,0.15,17,7.60714285714286,3.30718913883074,4.25,1
8,1000,7,373,2644,1492,0.0436017181239009,16.2198391420912,37,8.72885774972164,33856.2562466487,16191.5018494741,0.47824253607712,11.4396782841823,38,0.00432665593199028,11,4.09469696969697,1.97774796912669,0.183333333333333,17,7.75182481751825,3.33771711665618,4.25,5
8,1000,8,315,2316,1260,0.0403801435648569,12.6793650793651,31,6.82586487874669,32995.8975555555,17316.937770204,0.524820933906929,9.14603174603175,31,0.00394906379362338,7,3.30472103004292,1.4492336392245,0.116666666666667,13,6.41641337386018,2.66803171179435,3.25,5
8,1000,9,370,2484,1480,0.04248150589614,15.6756756756757,38,8.5248573073706,33046.0422162162,17038.1372496805,0.515587831613907,10.2783783783784,26,0.00413783348565957,12,4.00383141762452,2.08717683949383,0.2,20,7.43396226415094,3.52317398384026,5.0,5
8,1000,10,353,2444,1412,0.0428309296935359,15.0764872521246,39,8.37555711972055,33446.9301416431,17213.0384374336,0.514637318418725,10.3484419263456,43,0.0042342233741185,11,3.85477178423237,2.1266116782514,0.183333333333333,17,7.54570637119114,3.71099132766485,4.25,6
8,1000,11,305,2196,1220,0.041220880069025,12.5311475409836,30,6.79632352358597,32477.2210819673,16786.6151586174,0.516873507011288,8.76393442622951,27,0.00399086267132491,8,3.22026431718062,1.45563886717627,0.133333333333333,14,6.49498327759197,2.65945808528968,3.5,6
8,1000,12,311,2268,1244,0.0394979773882377,12.2443729903537,26,6.45125867046311,32145.7430546623,18044.7631332926,0.561342231305973,8.53054662379421,25,0.00376126394347187,8,3.13852813852814,1.5054980041668,0.133333333333333,13,6.0820189274448,2.58353651186878,3.25,6
8,1000,13,351,2416,1404,0.0425396825396825,14.8888888888889,35,8.06255222234756,34137.2466666666,17104.3480779288,0.501046503396841,10.022792022792,32,0.00414850663195034,9,3.79746835443038,1.8581312705562,0.15,19,7.3954802259887,3.31007397819662,4.75,6
8,1000,14,337,2300,1348,0.0430620319344355,14.4688427299703,34,8.25446967288677,33181.2751928783,17809.427504612,0.536731255838969,9.5459940652819,33,0.00415043220229648,9,3.65271966527197,2.00853381464997,0.15,17,7.21230769230769,3.27900114679914,4.25,4
8,1000,15,375,2716,1500,0.0443778966131907,16.5973333333333,39,8.67704978024726,34159.96704,16455.2749880414,0.481712261864098,12.0586666666667,47,0.00443986254295533,9,4.15079365079365,2.04538761148823,0.15,16,8.1025641025641,3.38290201741207,4.0,6
8,1000,16,324,2200,1296,0.0399419026870007,12.9012345679012,31,7.21769933296111,33185.5682098765,17977.1754092444,0.541716667183482,8.41666666666667,28,0.00382575757575758,9,3.43478260869565,1.82318610170127,0.15,18,6.45666666666667,3.05746990536656,4.5,3
8,1000,17,342,2528,1368,0.0445199019053009,15.1812865497076,37,8.78874217326147,34055.357251462,17371.586377454,0.51009849196952,11.1315789473684,40,0.00440331445702865,9,3.73046875,1.86916001328764,0.15,16,7.46596858638743,3.47807553140448,4.0,4
8,1000,18,332,2440,1328,0.0422596731336221,13.9879518072289,34,7.75450739644582,33238.0446686746,17349.6988866311,0.521983138887302,9.91265060240964,29,0.00406256172229903,8,3.51914893617021,1.83658312459924,0.133333333333333,15,6.84444444444444,3.04196979717313,3.75,6
8,1000,19,343,2324,1372,0.0420950335021227,14.3965014577259,33,7.42033998453908,33656.3620408163,16949.4731458371,0.503603839454835,9.32944606413994,29,0.004014391593864,9,3.6480686695279,1.74702890756512,0.15,15,7.09969788519637,3.11884921926875,3.75,4
8,2500,0,424,4452,1696,0.0435902582630804,18.438679245283,38,7.83894571697752,43746.1866037736,21352.6395018178,0.488102876148201,12.6839622641509,38,0.00284904812761701,10,3.97701149425287,2.04813911330605,0.166666666666667,16,8.1844262295082,3.43183076151862,4.0,3
8,2500,1,474,4764,1896,0.045860429434171,21.6919831223629,49,9.86245379210483,44305.9724261603,21468.7166641903,0.484555816937992,14.4451476793249,45,0.00303214686803629,10,4.41011235955056,2.37503612953336,0.166666666666667,24,9.32332155477032,3.94122726564963,6.0,5
8,2500,2,500,4980,2000,0.0455871743486974,22.748,45,10.1760746852605,44928.4338999999,20281.9726558206,0.451428436187281,15.614,57,0.00313534136546185,10,4.6484375,2.24045374316463,0.166666666666667,22,9.71290322580645,3.86065696694762,5.5,0
8,2500,3,475,4716,1900,0.0452675993781923,21.4568421052632,51,10.7775463727685,43525.4681473685,20613.5354694917,0.473597099511909,14.2736842105263,44,0.00302665059595554,11,4.16621983914209,2.05533006812438,0.183333333333333,22,9.43321299638989,4.12354971351518,5.5,6
8,2500,4,456,4556,1824,0.0442645074224022,20.140350877193,42,8.49651857804482,43550.5979605262,20550.5006038595,0.471876428022556,12.9276315789474,32,0.00283749595674876,10,4.03314917127072,2.01623398319379,0.166666666666667,18,8.6284046692607,3.53141137882791,4.5,6
8,2500,5,500,4956,2000,0.046124248496994,23.016,47,10.1829143176205,44656.15504,19979.3106839146,0.447403290006014,16.444,55,0.003317998385795,12,4.8498727735369,2.34338574008121,0.2,21,10.2866449511401,4.24830882017716,5.25,5
8,2500,6,500,4792,2000,0.0444889779559118,22.2,44,9.5877004542278,44349.68026,20307.4094783143,0.457893030102181,14.616,48,0.00305008347245409,9,4.43718592964824,2.13250133182943,0.15,21,9.67190226876091,3.7192761466475,5.25,6
8,2500,7,500,5060,2000,0.0463166332665331,23.112,49,10.50425894578,44578.93746,20639.3761857449,0.462984928796572,16.416,75,0.00324426877470356,11,4.52551020408163,2.27101574076311,0.183333333333333,21,10.053125,4.09996069912567,5.25,5
8,2500,8,500,5020,2000,0.0481683366733467,24.036,54,11.8719292450722,44941.3016599999,20193.2156596362,0.449324227687183,16.956,68,0.00337768924302789,12,4.69270833333333,2.47263122299516,0.2,28,10.5968253968254,4.79377798632896,7.0,5
8,2500,9,500,4924,2000,0.0440160320641283,21.964,42,8.89756730797807,44397.50566,20616.2691388773,0.464356473013562,14.828,37,0.00301137286758733,13,4.51413881748072,2.19673293083585,0.216666666666667,20,9.33663366336634,3.566743791617,5.0,5
8,2500,10,461,4732,1844,0.0451381684428935,20.763557483731,40,8.95581195769166,44158.5698481562,20803.1078286637,0.471100126208736,14.2451193058568,35,0.00301038024215064,11,4.27272727272727,2.13588002263104,0.183333333333333,22,9.07347670250896,3.59609192872645,5.5,4
8,2500,11,500,4988,2000,0.0469739478957916,23.44,49,10.5799054816194,45581.7692800002,20633.4639931773,0.452669221030669,16.404,64,0.00328869286287089,13,4.85,2.70109626867159,0.216666666666667,21,10.2234726688103,4.35704280724582,5.25,6
8,2500,12,500,4656,2000,0.0448657314629258,22.388,47,9.91248989911213,44692.2765799999,20128.0738012031,0.450370295305355,14.196,44,0.00304896907216495,12,4.5249343832021,2.23019903267697,0.2,23,9.97031539888683,3.94007172607886,5.75,6
8,2500,13,487,4764,1948,0.0437464614968608,21.2607802874743,44,8.90583650346612,44571.393264887,20981.9766468632,0.470749848948352,14.1806981519507,45,0.00297663689167731,11,4.53551912568306,2.29815693044592,0.183333333333333,19,9.26855123674912,3.8659472419788,4.75,6
8,2500,14,500,4996,2000,0.0446092184368737,22.26,46,10.2834041056452,44312.3547400001,21680.5146331573,0.489265685842387,15.922,52,0.00318694955964772,12,4.58097686375321,2.31497818164014,0.2,21,9.90224358974359,4.11007144390428,5.25,6
8,2500,15,431,4416,1724,0.0422597528732531,18.1716937354988,33,7.55356658333929,43317.1042227378,20711.8854678579,0.478145661846571,12.0278422273782,41,0.00272369615656209,12,3.94207317073171,2.05109978697025,0.2,19,8.1231732776618,3.43740105998982,4.75,6
8,2500,16,500,4808,2000,0.0464609218436874,23.184,47,10.4108666305932,44433.5798600002,20501.4504271442,0.461395424175578,14.918,41,0.00310274542429285,16,4.5873417721519,2.51966278076282,0.266666666666667,28,9.78682842287695,4.4294547230863,7.0,6
8,2500,17,500,5184,2000,0.0464128256513026,23.16,55,10.8671247347217,44540.94988,20414.6719498915,0.458334903159715,17.3,66,0.00333719135802469,11,4.73067331670823,2.19550249771381,0.183333333333333,22,10.0640834575261,4.49378514561083,5.5,6
8,2500,18,500,4984,2000,0.0440400801603206,21.976,51,10.060985240025,43902.1320200001,20122.8655211678,0.458357364330293,15.48,51,0.00310593900481541,11,4.59842519685039,2.18414656276979,0.183333333333333,22,9.64251207729469,3.86916412789196,5.5,2
8,2500,19,487,4704,1948,0.044414023880143,21.5852156057495,43,9.16853533278822,44816.7556057496,20302.7042769077,0.453015931262616,14.2443531827515,40,0.00302813630585705,11,4.56613756613757,2.22351939968107,0.183333333333333,21,9.4573502722323,3.70724207405446,5.25,3
8,5000,0,500,7284,2000,0.0447855711422846,22.348,46,9.73256882842346,70496.5582599998,30594.0885237705,0.433979888932106,14.474,44,0.00198709500274574,10,4.23234624145786,1.93181060594632,0.166666666666667,20,9.42031523642732,3.89780223297515,5.0,6
8,5000,1,500,7280,2000,0.0450420841683367,22.476,47,10.2931736602469,70337.79364,31925.4909432406,0.45388814876168,14.714,46,0.00202115384615385,11,4.35981308411215,2.26440806620541,0.183333333333333,22,9.63333333333333,4.56845911806708,5.5,6
8,5000,2,500,7364,2000,0.0468056112224449,23.356,54,10.9179331377326,70712.9963199998,29933.9686924891,0.423316366867385,15.56,64,0.00211298207495926,10,4.34174311926605,2.14608683530152,0.166666666666667,25,9.96108291032149,4.65749126513779,6.25,5
8,5000,3,500,7276,2000,0.0458436873747495,22.876,48,10.511166633633,71259.61564,31473.0325102995,0.441667166285315,15.356,51,0.00211050027487631,10,4.43875278396437,2.20475579381854,0.166666666666667,24,9.99121265377856,4.56912463557805,6.0,6
8,5000,4,500,7368,2000,0.0456112224448898,22.76,46,9.9195967659981,70148.9208000002,30718.5972961244,0.437905486581973,15.542,51,0.00210939196525516,11,4.35535307517084,2.08616492656991,0.183333333333333,23,9.89695945945946,4.3687145055255,5.75,5
8,5000,5,500,7344,2000,0.0450981963927856,22.504,46,9.93307525391808,70443.0713600002,31821.2421052559,0.451729907440194,15.174,46,0.00206617647058824,10,4.44419642857143,2.14257694410628,0.166666666666667,24,9.54948805460751,4.2303681986647,6.0,5
8,5000,6,500,7464,2000,0.0469418837675351,23.424,47,10.6071779470319,71693.9834999999,31027.4327214549,0.432775962594614,16.006,49,0.00214442658092176,11,4.40227272727273,2.24610659469019,0.183333333333333,23,9.8474025974026,4.32893763476762,5.75,6
8,5000,7,500,7348,2000,0.0463086172344689,23.108,46,9.85313838327667,70487.8213199999,30441.8470142781,0.431873853443115,16.216,50,0.00220685900925422,10,4.3862660944206,1.9688955221805,0.166666666666667,20,10.3304940374787,4.27103156846482,5.0,6
8,5000,8,500,7308,2000,0.0431342685370741,21.524,41,8.76044656396009,68485.91764,31816.883593383,0.464575560783607,14.292,38,0.00195566502463054,10,4.01580135440181,1.83574330380637,0.166666666666667,19,9.30155979202773,3.48741947875145,4.75,6
8,5000,9,500,7640,2000,0.0464929859719439,23.2,54,10.855966101642,70548.8346,30756.7270863373,0.435963645051301,17.166,55,0.00224685863874346,10,4.36444444444444,2.02880978305076,0.166666666666667,22,10.0287878787879,4.20937860351524,5.5,6
8,5000,10,500,7376,2000,0.0448577154308617,22.384,47,9.88516787920164,70445.1675200001,30837.3569352543,0.437749784987015,14.658,38,0.00198725596529284,10,4.30963302752294,1.97414453734321,0.166666666666667,21,9.17508417508417,4.12469593732752,5.25,6
8,5000,11,500,7240,2000,0.0433507014028056,21.632,40,8.79866899025074,70022.7705400003,31628.2626056265,0.45168539264751,14.316,47,0.00197734806629834,9,4.19282511210762,1.96232282074645,0.15,21,9.44285714285714,3.89142175371754,5.25,4
8,5000,12,500,7364,2000,0.0459879759519038,22.948,49,10.549753362046,70064.2041199998,31427.2410155348,0.44854917586317,15.58,49,0.00211569799022271,10,4.31696428571429,2.12078945850264,0.166666666666667,22,9.90862944162436,4.42364550757975,5.5,6
8,5000,13,500,7280,2000,0.0444649298597194,22.188,49,9.42383446374139,70436.6336400004,30960.6877937195,0.439553769022504,14.596,47,0.00200494505494505,11,4.25925925925926,2.03611090057769,0.183333333333333,23,9.57543859649123,4.01209927557966,5.75,6
8,5000,14,500,7508,2000,0.0456513026052104,22.78,47,10.3018250810233,70926.3107000001,31443.4706353018,0.443325901558584,16.268,48,0.00216675546084177,9,4.29605263157895,2.0191152823813,0.15,22,9.84848484848485,4.09352506589143,5.5,6
8,5000,15,500,7316,2000,0.0429258517034068,21.42,45,8.78496442793026,69149.6939999997,30744.5633718723,0.444608813046554,14.512,57,0.00198359759431383,10,4.2183908045977,2.03320305229691,0.166666666666667,22,9.36269430051813,3.6909622610632,5.5,6
8,5000,16,500,7464,2000,0.046124248496994,23.016,47,10.3311056523491,70574.6953399997,29784.4064039007,0.422026708870818,16.034,43,0.00214817792068596,10,4.37299771167048,2.09073436618,0.166666666666667,22,9.91233766233766,4.4315256075825,5.5,6
8,5000,17,500,7432,2000,0.0453707414829659,22.64,48,10.0388445550272,71569.7519999996,31739.5828421459,0.44347761386886,15.748,55,0.00211894510226049,12,4.41780821917808,2.25160576687619,0.2,27,9.76809210526316,4.24308667338206,6.75,2
8,5000,18,500,7248,2000,0.044184368737475,22.048,48,10.1090897710921,71102.7889800001,33276.6776584299,0.4680080505392,14.366,37,0.00198206401766004,12,4.34660421545667,2.35924737736781,0.2,26,9.47864768683274,4.38256083270818,6.5,0
