Instance,User,Simulation,Backtracking percentiles idx,Total Allocated Demand,Computation Time(s),Threads,Optimal Demand,Optimality Gap (%),Problem Type
4,500,0,5,962750.0,0.005069167,20,979500.0,1.7100561510974988,Realistic
4,500,1,5,965875.0,0.004698709,20,983450.0,1.7870761096141137,Realistic
4,500,2,6,971325.0,0.005302292,20,981100.0,0.9963306492712262,Realistic
4,500,3,6,963325.0,0.004296,20,980275.0,1.729106628242075,Realistic
4,500,4,1,953100.0,0.001093125,20,980100.0,2.7548209366391188,Realistic
4,500,5,5,960450.0,0.005781291,20,976925.0,1.6864140031220411,Realistic
4,500,6,1,965650.0,0.00289475,20,982775.0,1.7425148177354939,Realistic
4,500,7,6,965225.0,0.003864291,20,982050.0,1.7132528893640853,Realistic
4,500,8,1,967275.0,0.001441792,20,979950.0,1.2934333384356345,Realistic
4,500,9,6,968700.0,0.002818499,20,978075.0,0.9585154512690744,Realistic
4,500,10,1,968200.0,0.003110917,20,981125.0,1.3173652694610778,Realistic
4,500,11,1,961700.0,0.00303075,20,982825.0,2.1494162236410346,Realistic
4,500,12,1,973850.0,0.003007459,20,981050.0,0.7339075480352684,Realistic
4,500,13,5,962225.0,0.006852041,20,978500.0,1.6632600919775167,Realistic
4,500,14,1,955825.0,0.001795417,20,977550.0,2.22239271648509,Realistic
4,500,15,6,961700.0,0.002028417,20,981950.0,2.062223127450481,Realistic
4,500,16,5,969650.0,0.001901249,20,981150.0,1.1720939713601386,Realistic
4,500,17,6,970525.0,0.0049315,20,983600.0,1.329300528670191,Realistic
4,500,18,1,966550.0,0.000554792,20,974675.0,0.8336112037345782,Realistic
4,500,19,6,974325.0,0.005453167,20,982400.0,0.8219666123778502,Realistic
4,1000,0,6,1636975.0,0.027480126,20,1686225.0,2.9207252887366755,Realistic
4,1000,1,6,1631275.0,0.023647957,20,1682025.0,3.0171965339397455,Realistic
4,1000,2,6,1663225.0,0.015836126,20,1702550.0,2.309770638160406,Realistic
4,1000,3,5,1623075.0,0.027647,20,1693475.0,4.157132523361726,Realistic
4,1000,4,6,1665125.0,0.014869208,20,1691250.0,1.5447154471544715,Realistic
4,1000,5,5,1640075.0,0.0094875,20,1676800.0,2.190183683206107,Realistic
4,1000,6,6,1642025.0,0.019144292,20,1682725.0,2.4186958653374733,Realistic
4,1000,7,5,1642300.0,0.02259075,20,1700625.0,3.429621462697538,Realistic
4,1000,8,6,1670825.0,0.009011917,20,1700100.0,1.7219575319098877,Realistic
4,1000,9,4,1627250.0,0.023693291,20,1692825.0,3.8737022432915396,Realistic
4,1000,10,6,1653275.0,0.018763126,20,1690575.0,2.2063499105333984,Realistic
4,1000,11,4,1651175.0,0.02379575,20,1687100.0,2.129393634046589,Realistic
4,1000,12,6,1632425.0,0.010910625,20,1684200.0,3.0741598384989905,Realistic
4,1000,13,6,1685275.0,0.018935542,20,1707750.0,1.3160591421460988,Realistic
4,1000,14,6,1635325.0,0.027474875,20,1687100.0,3.0688755853239287,Realistic
4,1000,15,5,1628725.0,0.024806584,20,1686000.0,3.397093712930012,Realistic
4,1000,16,5,1624925.0,0.021189834,20,1689300.0,3.8107500147990288,Realistic
4,1000,17,5,1627600.0,0.018790708,20,1694475.0,3.946650142374482,Realistic
4,1000,18,6,1651125.0,0.009913916,20,1687225.0,2.1396079361081064,Realistic
4,1000,19,5,1630400.0,0.018167958,20,1688575.0,3.4452126793302043,Realistic
4,2500,0,4,3411675.0,0.032879667,20,3557175.0,4.090324485019714,Realistic
4,2500,1,4,3509350.0,0.025260293,20,3596850.0,2.432684154190472,Realistic
4,2500,2,5,3425300.0,0.022463209,20,3550675.0,3.531018749955994,Realistic
4,2500,3,6,3413125.0,0.012012458,20,3563700.0,4.225243426775542,Realistic
4,2500,4,4,3423675.0,0.022143208,20,3566000.0,3.9911665731912507,Realistic
4,2500,5,6,3426425.0,0.012636291,20,3547950.0,3.425217379049874,Realistic
4,2500,6,6,3448775.0,0.013479792,20,3541975.0,2.631300333853288,Realistic
4,2500,7,6,3444050.0,0.010065709,20,3556425.0,3.159774211462353,Realistic
4,2500,8,4,3463200.0,0.021238375,20,3569950.0,2.9902379585148253,Realistic
4,2500,9,6,3495750.0,0.019701625,20,3593700.0,2.7256031388262794,Realistic
4,2500,10,5,3481000.0,0.014651167,20,3568825.0,2.460893991719964,Realistic
4,2500,11,6,3448175.0,0.014525,20,3567550.0,3.346133901416939,Realistic
4,2500,12,5,3429125.0,0.016624166,20,3556275.0,3.5753702961666347,Realistic
4,2500,13,6,3450375.0,0.021247208,20,3554950.0,2.941672878662147,Realistic
4,2500,14,6,3419325.0,0.017425792,20,3581550.0,4.529463500439753,Realistic
4,2500,15,6,3400275.0,0.020105459,20,3557775.0,4.426924130952632,Realistic
4,2500,16,6,3482525.0,0.023985249,20,3593875.0,3.0983270147125315,Realistic
4,2500,17,1,3380300.0,0.020065084,20,3538350.0,4.466771235180239,Realistic
4,2500,18,6,3475425.0,0.017266125,20,3570575.0,2.6648368960181483,Realistic
4,2500,19,4,3392450.0,0.027602499,20,3550600.0,4.454176758857658,Realistic
4,5000,0,6,5882750.0,0.010866875,20,6135925.0,4.126109755252876,Realistic
4,5000,1,6,5883225.0,0.013436083,20,6125525.0,3.9555793176911367,Realistic
4,5000,2,6,5811500.0,0.018509208,20,6126650.0,5.143920413276423,Realistic
4,5000,3,5,5883000.0,0.022394708,20,6186675.0,4.908533258979985,Realistic
4,5000,4,5,5776825.0,0.016251834,20,6064800.0,4.748301675240733,Realistic
4,5000,5,6,5926150.0,0.009803832,20,6105275.0,2.9339382746886913,Realistic
4,5000,6,5,5801075.0,0.01008025,20,6172875.0,6.02312536702914,Realistic
4,5000,7,6,5696850.0,0.0166815,20,6072650.0,6.1884020979308865,Realistic
4,5000,8,6,5917675.0,0.010775084,20,6196900.0,4.505881973244687,Realistic
4,5000,9,5,5893925.0,0.017924459,20,6259575.0,5.84145089722545,Realistic
4,5000,10,5,5958850.0,0.015597833,20,6162200.0,3.299957807276622,Realistic
4,5000,11,6,5914125.0,0.01963375,20,6066250.0,2.507727179064496,Realistic
4,5000,12,6,5841350.0,0.016618583,20,6153525.0,5.073108502849992,Realistic
4,5000,13,6,5862175.0,0.016653333,20,6198325.0,5.42323934288699,Realistic
4,5000,14,5,5918675.0,0.01998575,20,6196575.0,4.484735519218278,Realistic
4,5000,15,5,5859525.0,0.025948541,20,6092500.0,3.823963890028724,Realistic
4,5000,16,6,5896350.0,0.012061958,20,6132450.0,3.850011007020033,Realistic
4,5000,17,5,5956875.0,0.014185917,20,6203425.0,3.974417358152956,Realistic
4,5000,18,6,5851875.0,0.015223708,20,6110475.0,4.2320768843666,Realistic
4,5000,19,6,5879850.0,0.009986124,20,6172850.0,4.746591930793718,Realistic
8,500,0,4,2477925.0,0.001425625,20,2495956.25,0.7224185119430679,Random
8,500,1,0,2497925.0,0.000454042,20,2511881.25,0.5556094660127743,Random
8,500,2,5,2491012.5,0.001313001,20,2514418.75,0.9308811430077032,Random
8,500,3,6,2466168.75,0.000913958,20,2487600.0,0.8615231548480463,Random
8,500,4,4,2496131.25,0.0011745,20,2508556.25,0.495304819256096,Random
8,500,5,6,2467431.25,0.001235292,20,2491100.0,0.9501324715988921,Random
8,500,6,4,2464937.5,0.002030625,20,2514418.75,1.9679001359658173,Random
8,500,7,6,2438650.0,0.001115292,20,2474693.75,1.4564933539756182,Random
8,500,8,5,2455962.5,0.002923042,20,2494468.75,1.543665359608133,Random
8,500,9,6,2465550.0,0.001780791,20,2485718.75,0.8113850370239996,Random
8,500,10,4,2476137.5,0.002801126,20,2491537.5,0.6180922422399824,Random
8,500,11,4,2502650.0,0.003341249,20,2515468.75,0.5095968693707683,Random
8,500,12,5,2462656.25,0.001482667,20,2487243.75,0.9885440459946879,Random
8,500,13,6,2496218.75,0.000969916,20,2509825.0,0.5421194704810096,Random
8,500,14,6,2428675.0,0.000983959,20,2437775.0,0.37329121842663904,Random
8,500,15,5,2438381.25,0.001644792,20,2486681.25,1.9423478582146385,Random
8,500,16,4,2501862.5,0.002065,20,2517568.75,0.6238657832085023,Random
8,500,17,6,2497493.75,0.001679374,20,2514068.75,0.6592898463894434,Random
8,500,18,6,2450550.0,0.002430459,20,2475793.75,1.0196224948059587,Random
8,500,19,5,2482875.0,0.002105709,20,2511225.0,1.1289310993638562,Random
8,1000,0,6,2667385.16,0.004626417,20,2699110.02,1.1753822469230013,Random
8,1000,1,5,2687997.59,0.008193708,20,2715595.18,1.0162630351995363,Random
8,1000,2,6,2660794.33,0.0027075,20,2676848.81,0.5997529610198635,Random
8,1000,3,6,2668760.38,0.007016333,20,2681608.62,0.47912435484340826,Random
8,1000,4,4,2618125.46,0.003545875,20,2633738.07,0.5927928132959657,Random
8,1000,5,5,2650265.39,0.001950417,20,2667260.25,0.6371654209595734,Random
8,1000,6,6,2651147.75,0.0047285,20,2679715.89,1.0660883904375449,Random
8,1000,7,6,2668708.86,0.0050845,20,2698595.17,1.1074765986481794,Random
8,1000,8,6,2652707.79,0.007290459,20,2673601.2,0.7814706995194401,Random
8,1000,9,6,2638878.12,0.007494917,20,2679306.22,1.508901808170329,Random
8,1000,10,6,2657284.3,0.007947874,20,2662929.1,0.21197710445990764,Random
8,1000,11,1,2644706.58,0.005873875,20,2671690.6,1.0099979391326233,Random
8,1000,12,3,2624090.81,0.003080125,20,2656497.96,1.219920003251194,Random
8,1000,13,5,2662444.14,0.004231042,20,2674006.27,0.4323897864308257,Random
8,1000,14,4,2682855.18,0.007354583,20,2706846.02,0.8863023542063118,Random
8,1000,15,6,2665486.9,0.006624249,20,2710613.89,1.6648254539860055,Random
8,1000,16,6,2670063.73,0.004867291,20,2682188.08,0.45203205884056025,Random
8,1000,17,3,2668575.13,0.008127917,20,2685153.37,0.6174038393941059,Random
8,1000,18,6,2642117.58,0.004737334,20,2677903.94,1.3363571211594645,Random
8,1000,19,6,2672974.87,0.006773417,20,2701530.34,1.0570108940549505,Random
8,2500,0,4,3598792.41,0.007345958,20,3658867.46,1.641902874503134,Random
8,2500,1,6,3590290.07,0.009019792,20,3665428.86,2.0499317506874224,Random
8,2500,2,5,3673673.19,0.018141376,20,3711113.25,1.0088633107599196,Random
8,2500,3,6,3613263.07,0.00880525,20,3678675.55,1.7781530094438467,Random
8,2500,4,6,3626574.6,0.009758084,20,3665591.34,1.064405068132875,Random
8,2500,5,5,3639787.26,0.009299625,20,3683732.05,1.1929420870880127,Random
8,2500,6,6,3646321.81,0.00852375,20,3688629.2,1.1469678220841533,Random
8,2500,7,6,3653952.53,0.008343418,20,3683256.14,0.7955897957180988,Random
8,2500,8,6,3608755.05,0.013648167,20,3699775.65,2.460165388677016,Random
8,2500,9,6,3636686.17,0.015124,20,3688928.78,1.4162000167430684,Random
8,2500,10,5,3598615.41,0.010350084,20,3652180.2,1.4666524395483014,Random
8,2500,11,5,3654527.91,0.014564084,20,3696023.35,1.1227050283651465,Random
8,2500,12,6,3614941.72,0.014828667,20,3673384.32,1.590974287166327,Random
8,2500,13,5,3617968.17,0.00918,20,3697392.27,2.1481112687023627,Random
8,2500,14,5,3650144.67,0.016611208,20,3690393.9,1.0906486161273998,Random
8,2500,15,5,3606739.37,0.004064542,20,3645498.51,1.0632054818752255,Random
8,2500,16,6,3677924.66,0.009391291,20,3711533.13,0.9055144820975837,Random
8,2500,17,3,3596201.69,0.019170083,20,3642465.79,1.2701313524210227,Random
8,2500,18,6,3620745.7,0.015717292,20,3671288.73,1.3767108423531647,Random
8,2500,19,5,3653498.04,0.018651875,20,3689527.88,0.976543372806817,Random
8,5000,0,3,5767449.9,0.012137124,20,5817005.54,0.8519097954993466,Random
8,5000,1,6,5693479.46,0.008919626,20,5756639.71,1.097172190406198,Random
8,5000,2,6,5752495.78,0.012706584,20,5800190.84,0.8223015641326655,Random
8,5000,3,6,5683882.69,0.010970375,20,5779109.22,1.6477717650748835,Random
8,5000,4,5,5683829.14000001,0.010350708,20,5769133.1,1.4786270055026072,Random
8,5000,5,2,5728374.15,0.021515876,20,5803227.44,1.2898562183528695,Random
8,5000,6,6,5840954.22,0.010822083,20,5850569.7,0.16435117421129855,Random
8,5000,7,4,5757361.48000001,0.012805042,20,5818509.3,1.050919004288436,Random
8,5000,8,4,5714779.78,0.01317375,20,5773947.42,1.0247346519826754,Random
8,5000,9,5,5692639.69,0.010249584,20,5756710.41,1.112974519070862,Random
8,5000,10,5,5730668.66,0.016239751,20,5807285.43,1.3193215818909654,Random
8,5000,11,6,5744523.69,0.013353833,20,5860328.56,1.9760815253675672,Random
8,5000,12,4,5826338.57,0.009546584,20,5862323.89,0.6138405293740836,Random
8,5000,13,5,5787234.26,0.012750791,20,5812085.71,0.42758230418457105,Random
8,5000,14,5,5764193.29,0.018790667,20,5820804.81,0.9725720385391098,Random
8,5000,15,6,5688610.14000001,0.00794575,20,5761809.0,1.270414552096227,Random
8,5000,16,6,5712866.91,0.014681209,20,5790685.7,1.3438614014226336,Random
8,5000,17,6,5766125.81000001,0.036066,20,5833555.78,1.1558982641628297,Random
8,5000,18,5,5812709.52,0.011708251,20,5867576.62,0.9350896213776337,Random
8,5000,19,6,5668004.38,0.019080375,20,5766745.68,1.7122534177716646,Random
12,500,0,6,2907931.25,0.018026083,20,2952425.0,1.5070238871436192,Clustered
12,500,1,4,2886450.0,0.040036167,20,2952425.0,2.2346037579278053,Clustered
12,500,2,5,2935100.0,0.031437209,20,2952425.0,0.586805761365657,Clustered
12,500,3,5,2888593.75,0.011396459,20,2952425.0,2.1619939541224586,Clustered
12,500,4,6,2928231.25,0.044786125,20,2952425.0,0.8194535000889099,Clustered
12,500,5,4,2898306.25,0.074508,20,2952425.0,1.8330270879023176,Clustered
12,500,6,6,2884787.5,0.041547334,20,2952425.0,2.290913401695217,Clustered
12,500,7,2,2938425.0,0.050012083,20,2952425.0,0.474186473830834,Clustered
12,500,8,6,2918912.5,0.038533,20,2952425.0,1.1350838717325589,Clustered
12,500,9,3,2928450.0,0.046086042,20,2952425.0,0.8120443364353032,Clustered
12,500,10,6,2869825.0,0.031556125,20,2952425.0,2.7977001956019207,Clustered
12,500,11,4,2904212.5,0.042719667,20,2952425.0,1.6329796692549345,Clustered
12,500,12,3,2879231.25,0.0448775,20,2952425.0,2.479106158496829,Clustered
12,500,13,3,2920006.25,0.089375541,20,2952425.0,1.0980380534645249,Clustered
12,500,14,4,2904081.25,0.105206416,20,2952425.0,1.6374251674470985,Clustered
12,500,15,5,2881025.0,0.0414765,20,2952425.0,2.4183510165372533,Clustered
12,500,16,6,2897081.25,0.026766333,20,2952425.0,1.8745184043625156,Clustered
12,500,17,6,2902112.5,0.067091833,20,2952425.0,1.7041076403295596,Clustered
12,500,18,6,2869431.25,0.038292834,20,2952425.0,2.8110366901784127,Clustered
12,500,19,6,2902550.0,0.057075917,20,2952425.0,1.6892893130223459,Clustered
12,1000,0,6,3450724.2,0.072559668,20,3498292.28,1.3597514499274375,Clustered
12,1000,1,6,3372349.05,0.1096425,20,3501995.0,3.7020598258992425,Clustered
12,1000,2,6,3377840.9,0.062073083,20,3512495.0,3.8335741403190635,Clustered
12,1000,3,3,3433300.08,0.085565042,20,3511389.0,2.223875509093408,Clustered
12,1000,4,5,3465467.6,0.062359875,20,3512495.0,1.3388602688402376,Clustered
12,1000,5,6,3468419.22,0.049222999,20,3511418.68,1.2245608945726734,Clustered
12,1000,6,6,3404931.53,0.120651583,20,3509870.0,2.989810733730885,Clustered
12,1000,7,6,3437576.38,0.081585375,20,3488870.0,1.47020725908389,Clustered
12,1000,8,6,3469039.7,0.063867667,20,3501995.0,0.9410436051450619,Clustered
12,1000,9,6,3447434.76,0.103459375,20,3510342.64,1.7920723545095403,Clustered
12,1000,10,6,3452703.73,0.072349459,20,3512495.0,1.702244985402115,Clustered
12,1000,11,6,3399800.95,0.098001375,20,3511419.8,3.1787384123083102,Clustered
12,1000,12,6,3429348.65,0.093799458,20,3512495.0,2.3671592415078195,Clustered
12,1000,13,6,3419797.99,0.069610959,20,3512495.0,2.6390645395936443,Clustered
12,1000,14,6,3474949.45,0.082939166,20,3509870.0,0.9949243134361049,Clustered
12,1000,15,6,3460713.13,0.056779791,20,3510341.8,1.4137845494133912,Clustered
12,1000,16,6,3456888.33,0.046731791,20,3511419.8,1.5529749533222927,Clustered
12,1000,17,3,3460585.45,0.120926208,20,3499848.8,1.1218584642856466,Clustered
12,1000,18,6,3427890.13,0.106917499,20,3507180.88,2.26081153818334,Clustered
12,1000,19,6,3377255.56,0.083754125,20,3490357.08,3.2403996899938963,Clustered
12,2500,0,6,5021029.58,0.061152459,20,5284576.22,4.987091282789742,Clustered
12,2500,1,6,5007165.54,0.045532916,20,5286590.4,5.285540184842017,Clustered
12,2500,2,5,5024705.91,0.133554,20,5182344.93,3.041847312930588,Clustered
12,2500,3,6,4962319.53,0.107180417,20,5268557.86117701,5.812564638107546,Clustered
12,2500,4,3,4847706.43,0.060547333,20,5242953.1,7.538626847529876,Clustered
12,2500,5,6,5101005.16,0.061657082,20,5263778.8,3.092334351131922,Clustered
12,2500,6,6,4819741.96,0.086637125,20,5311522.93,9.258756414706841,Clustered
12,2500,7,6,4928738.33,0.068379125,20,5284195.56,6.7267993011219955,Clustered
12,2500,8,5,4774790.16,0.069616333,20,5229517.58702387,8.695399134944996,Clustered
12,2500,9,6,5074890.28,0.075805,20,5264830.08,3.6077099757035236,Clustered
12,2500,10,5,4813103.37,0.050750709,20,5275876.48,8.771492504691851,Clustered
12,2500,11,6,4994257.94,0.070760042,20,5265322.62,5.148111513060518,Clustered
12,2500,12,6,4956217.84,0.072958,20,5311006.96,6.68026087467225,Clustered
12,2500,13,6,5033409.01,0.03537725,20,5284208.32,4.746204063355332,Clustered
12,2500,14,5,5110405.16,0.11542925,20,5318809.6,3.9182534377617033,Clustered
12,2500,15,6,5074085.82,0.067886083,20,5233451.32,3.04513198376325,Clustered
12,2500,16,5,4884929.56,0.073228875,20,5235922.54992288,6.703555802750557,Clustered
12,2500,17,4,4899536.41,0.063545293,20,5267781.12,6.9905089374708105,Clustered
12,2500,18,2,4920402.52,0.090311791,20,5318105.8,7.478288228113106,Clustered
12,2500,19,1,4918408.53,0.100228791,20,5212184.74,5.636335330662128,Clustered
12,5000,0,5,6993490.02,0.137789417,20,7522337.69,7.030363323133408,Clustered
12,5000,1,5,6771635.78,0.117005625,20,7491358.48,9.607372306658059,Clustered
12,5000,2,4,6700120.21,0.098119541,20,7467900.5594962,10.281073554466234,Clustered
12,5000,3,6,6823560.32,0.127616166,20,7561088.14,9.75425502710777,Clustered
12,5000,4,5,6798218.83,0.105636417,20,7513671.19,9.522007842879804,Clustered
12,5000,5,5,6768566.06,0.132932875,20,7599746.3,10.936947197829488,Clustered
12,5000,6,6,6497608.33,0.086251958,20,7351685.03,11.617427793965218,Clustered
12,5000,7,5,6833629.29,0.098439708,20,7335832.28336959,6.845889790966038,Clustered
12,5000,8,4,6989842.81,0.143983876,20,7566976.85,7.627009457548427,Clustered
12,5000,9,5,6735142.84,0.172709625,20,7543774.27,10.71918910956491,Clustered
12,5000,10,6,6980082.1,0.105365709,20,7644546.74,8.692008337436114,Clustered
12,5000,11,6,6712703.66,0.193701542,20,7470638.83,10.14552017902865,Clustered
12,5000,12,6,6854155.79,0.136095583,20,7473773.76,8.29056364157322,Clustered
12,5000,13,6,6664460.05,0.100767875,20,7408629.93506895,10.04463566936178,Clustered
12,5000,14,6,6792759.21,0.143622208,20,7414284.70926302,8.38281133831452,Clustered
12,5000,15,6,6823216.77,0.092325667,20,7432394.38447294,8.19624986189615,Clustered
12,5000,16,0,6980823.21,0.168471,20,7423634.11,5.9648804539479165,Clustered
12,5000,17,6,6858499.52,0.147587917,20,7364327.22,6.868620647739227,Clustered
12,5000,18,6,6815597.89,0.147760583,20,7514347.37,9.298871153996178,Clustered
12,5000,19,5,6792790.83,0.113414541,20,7479916.44503292,9.18627393878456,Clustered
