Instance,User,Simulation,Backtracking percentiles idx,Total Allocated Demand,Computation Time(s),Threads,Gurobi Time(s),Speedup,Problem Type
12,500,1,5,2886450.0,0.017201834,10,0.355297166,20.654609618951095,Cluster
12,500,2,6,2935100.0,0.009648875,10,0.186484458,19.327067456050575,Cluster
12,500,3,5,2888593.75,0.006203792,10,0.15613625,25.16787313307732,Cluster
12,500,4,4,2907756.25,0.022714125,10,0.481616167,21.203377501884837,Cluster
12,500,5,5,2837931.25,0.021329958,10,0.361497333,16.947868955016226,Cluster
12,500,6,3,2873631.25,0.024529207,10,0.671206208,27.363551051609615,Cluster
12,500,7,6,2916425.0,0.012011208,10,0.323352833,26.920925272462185,Cluster
12,500,8,6,2918912.5,0.023538582,10,0.499033875,21.20067704163318,Cluster
12,500,9,6,2925825.0,0.018505666,10,0.727494542,39.311989203739,Cluster
12,500,10,6,2859325.0,0.017009,10,0.32444175,19.074710447410194,Cluster
12,500,11,0,2904212.5,0.011471458,10,0.232587,20.275277998664162,Cluster
12,500,12,6,2879231.25,0.018006709,10,0.387721792,21.532074073057995,Cluster
12,500,13,6,2920006.25,0.021264833,10,0.578571792,27.20791609320421,Cluster
12,500,14,6,2902331.25,0.027703417,10,0.661819292,23.889446272999464,Cluster
12,500,15,3,2853025.0,0.015948083,10,0.480020458,30.098944054906163,Cluster
12,500,16,6,2897081.25,0.009142042,10,0.184129584,20.14096894326235,Cluster
12,500,17,6,2898393.75,0.029699459,10,0.854204417,28.761615388347646,Cluster
12,500,18,4,2869431.25,0.020504708,10,0.317319042,15.475423595400628,Cluster
12,500,19,3,2902550.0,0.017755166,10,0.500025625,28.162261338474675,Cluster
12,1000,0,6,3450724.2,0.028421375,10,1.041839875,36.65691315075362,Cluster
12,1000,1,3,3366422.08,0.035282667,10,0.961732542,27.257932117206447,Cluster
12,1000,2,6,3377840.9,0.03508025,10,0.755844584,21.546157282231455,Cluster
12,1000,3,6,3433300.08,0.03215,10,0.987970333,30.730025909797824,Cluster
12,1000,4,6,3465467.6,0.026498625,10,0.331026375,12.492209501436394,Cluster
12,1000,5,3,3423327.88,0.031058667,10,0.886750833,28.550833588576097,Cluster
12,1000,6,6,3404931.53,0.03453475,10,0.662927666,19.195959605904196,Cluster
12,1000,7,6,3437576.38,0.033064,10,4.003483042,121.08284061214613,Cluster
12,1000,8,6,3440342.5,0.049405458,10,2.852015334,57.72672594189897,Cluster
12,1000,9,6,3409060.2,0.029271875,10,2.323797917,79.38671222803458,Cluster
12,1000,10,6,3452703.73,0.034202083,10,1.4214425,41.56011492048598,Cluster
12,1000,11,6,3399800.95,0.031845167,10,1.384552042,43.47761913134259,Cluster
12,1000,12,6,3429348.65,0.030337125,10,0.879733125,28.998566113301774,Cluster
12,1000,13,6,3419797.99,0.032490792,10,0.624109417,19.208808975786127,Cluster
12,1000,14,6,3474949.45,0.038864749,10,1.422924875,36.61222345730318,Cluster
12,1000,15,6,3436419.77,0.032618584,10,0.938783584,28.78063572594077,Cluster
12,1000,16,5,3456888.33,0.03828075,10,0.685133334,17.897594326129973,Cluster
12,1000,17,6,3460585.45,0.032321709,10,2.19035725,67.76737114983617,Cluster
12,1000,18,6,3427890.13,0.026784042,10,1.073754,40.08931885635484,Cluster
12,1000,19,6,3377255.56,0.044541708,10,1.58396775,35.56145062959867,Cluster
12,2500,0,0,5021029.58,0.029636084,10,1.02710975,34.65740446679797,Cluster
12,2500,1,6,4886020.34,0.024810834,10,1.380573333,55.643971218379846,Cluster
12,2500,2,6,5009260.9,0.03340575,10,13.734460042,411.1405983101712,Cluster
12,2500,3,6,4962319.53,0.024125209,10,5.002316875,207.34812597892932,Cluster
12,2500,4,6,4847706.43,0.022379916,10,4.384734584,195.92274537580928,Cluster
12,2500,5,5,4964598.77,0.029914709,10,4.145764709,138.58616204489903,Cluster
12,2500,6,6,4799786.27,0.033723833,10,6.446503834,191.1557275829233,Cluster
12,2500,7,6,4928738.33,0.034884583,10,1.426190542,40.883118539785904,Cluster
12,2500,8,5,4735086.51,0.029216833,10,4.886888208,167.26276280526366,Cluster
12,2500,9,4,5064782.28,0.025322917,10,2.891241375,114.17489442468259,Cluster
12,2500,10,6,4813103.37,0.024978417,10,4.809427167,192.54331317312864,Cluster
12,2500,11,6,4994257.94,0.027362458,10,2.751535667,100.55878996689553,Cluster
12,2500,12,6,4956217.84,0.025709292,10,1.038736584,40.40315789326287,Cluster
12,2500,13,6,5033409.01,0.030741709,10,4.348020125,141.4371635942556,Cluster
12,2500,14,6,5110405.16,0.028030709,10,4.397617833,156.88571534169898,Cluster
12,2500,15,6,5074085.82,0.031661334,10,3.468052042,109.5358787472442,Cluster
12,2500,16,3,4884929.56,0.039465375,10,8.024100584,203.32001365754158,Cluster
12,2500,17,5,4838460.01,0.024138501,10,2.011345167,83.32518937277837,Cluster
12,2500,18,6,4920402.52,0.029603542,10,1.715625125,57.953373451055285,Cluster
12,2500,19,6,4918408.53,0.025846124,10,5.174709125,200.21219139086384,Cluster
12,5000,0,6,6965443.89,0.059143458,10,73.252419042,1238.554888724971,Cluster
12,5000,1,6,6771635.78,0.050399625,10,76.333392208,1514.5627017661343,Cluster
12,5000,2,6,6667414.15,0.040321249,10,59.515364959,1476.0297965720258,Cluster
12,5000,3,6,6823560.32,0.050596125,10,72.33291275,1429.6136858306838,Cluster
12,5000,4,6,6798218.83,0.052347208,10,261.189892333,4989.566823372891,Cluster
12,5000,5,6,6768566.06,0.050243542,10,28.882677334,574.8535271259339,Cluster
12,5000,6,5,6497608.33,0.040994667,10,75.961726125,1852.966048608225,Cluster
12,5000,7,6,6703922.76,0.047910626,10,93.636930625,1954.4084150559838,Cluster
12,5000,8,6,6989842.81,0.047159375,10,43.114059959,914.2203423815519,Cluster
12,5000,9,6,6706028.08,0.043464292,10,30.870441625,710.2483488054976,Cluster
12,5000,10,6,6980082.1,0.048519958,10,68.6788385,1415.4760500823186,Cluster
12,5000,11,6,6712703.66,0.0448795,10,318.139801458,7088.755477623414,Cluster
12,5000,12,4,6733197.95,0.075142542,10,71.076875708,945.8939479050363,Cluster
12,5000,13,6,6664460.05,0.052618209,10,35.101626333,667.1003631651545,Cluster
12,5000,14,6,6743102.77,0.045198,10,191.8515015,4244.690063719634,Cluster
12,5000,15,6,6823216.77,0.046182541,10,60.698264458,1314.3119270548582,Cluster
12,5000,16,6,6980823.21,0.054372376,10,94.612455833,1740.0831597464123,Cluster
12,5000,17,6,6858499.52,0.06082975,10,118.246408708,1943.8910846748506,Cluster
12,5000,18,6,6738620.34,0.044625251,10,74.7207745,1674.40569690017,Cluster
12,5000,19,6,6792790.83,0.04122725,10,96.365569083,2337.424132897537,Cluster
4,500,0,5,962750.0,0.005069167,20,0.069534166,13.717079354458038,Realistic
4,500,1,5,965875.0,0.004698709,20,0.083190084,17.70488106413911,Realistic
4,500,2,6,971325.0,0.005302292,20,0.081255833,15.32466205180703,Realistic
4,500,3,6,963325.0,0.004296,20,0.049378875,11.494151536312849,Realistic
4,500,4,1,953100.0,0.001093125,20,0.03877025,35.467352773013154,Realistic
4,500,5,5,960450.0,0.005781291,20,0.0762365,13.186760534973935,Realistic
4,500,6,1,965650.0,0.00289475,20,0.077827917,26.885885482338715,Realistic
4,500,7,6,965225.0,0.003864291,20,0.095974875,24.83634772847076,Realistic
4,500,8,1,967275.0,0.001441792,20,0.062276834,43.1940487948331,Realistic
4,500,9,6,968700.0,0.002818499,20,0.109007875,38.67586080392436,Realistic
4,500,10,1,968200.0,0.003110917,20,0.087398083,28.093993828829248,Realistic
4,500,11,1,961700.0,0.00303075,20,0.069655542,22.982938876515714,Realistic
4,500,12,1,973850.0,0.003007459,20,0.064532875,21.45760756838248,Realistic
4,500,13,5,962225.0,0.006852041,20,0.08207875,11.978730133109245,Realistic
4,500,14,1,955825.0,0.001795417,20,0.063702708,35.480731217316084,Realistic
4,500,15,6,961700.0,0.002028417,20,0.053685417,26.46665700395925,Realistic
4,500,16,5,969650.0,0.001901249,20,0.052297,27.506654835847385,Realistic
4,500,17,6,970525.0,0.0049315,20,0.075995875,15.410296055966745,Realistic
4,500,18,1,966550.0,0.000554792,20,0.045441708,81.90764827178474,Realistic
4,500,19,6,974325.0,0.005453167,20,0.063629875,11.668425889029256,Realistic
4,1000,0,6,1636975.0,0.027480126,20,0.219869,8.001018627061608,Realistic
4,1000,1,6,1631275.0,0.023647957,20,0.125586875,5.310686035161514,Realistic
4,1000,2,6,1663225.0,0.015836126,20,0.225614709,14.246837199956607,Realistic
4,1000,3,5,1623075.0,0.027647,20,0.252147459,9.120246645205627,Realistic
4,1000,4,6,1665125.0,0.014869208,20,0.289406208,19.463458174772995,Realistic
4,1000,5,5,1640075.0,0.0094875,20,0.097637375,10.291159420289855,Realistic
4,1000,6,6,1642025.0,0.019144292,20,0.226494208,11.830900197301629,Realistic
4,1000,7,5,1642300.0,0.02259075,20,0.169485334,7.50242174341268,Realistic
4,1000,8,6,1670825.0,0.009011917,20,0.148616958,16.49115920619331,Realistic
4,1000,9,4,1627250.0,0.023693291,20,0.213368666,9.005446562910995,Realistic
4,1000,10,6,1653275.0,0.018763126,20,0.255082833,13.594900604515473,Realistic
4,1000,11,4,1651175.0,0.02379575,20,0.244904708,10.291951630017964,Realistic
4,1000,12,6,1632425.0,0.010910625,20,0.250343292,22.94490847224609,Realistic
4,1000,13,6,1685275.0,0.018935542,20,0.165214417,8.725095748513564,Realistic
4,1000,14,6,1635325.0,0.027474875,20,0.215926375,7.859048494306162,Realistic
4,1000,15,5,1628725.0,0.024806584,20,0.137190958,5.530425229044031,Realistic
4,1000,16,5,1624925.0,0.021189834,20,0.12650425,5.970044409031237,Realistic
4,1000,17,5,1627600.0,0.018790708,20,0.238272833,12.68035419421131,Realistic
4,1000,18,6,1651125.0,0.009913916,20,0.203994583,20.576589815770078,Realistic
4,1000,19,5,1630400.0,0.018167958,20,0.169009584,9.302618599184344,Realistic
4,2500,0,4,3411675.0,0.032879667,20,0.141427042,4.301352626229456,Realistic
4,2500,1,4,3509350.0,0.025260293,20,0.209592708,8.297318958255946,Realistic
4,2500,2,5,3425300.0,0.022463209,20,0.132204916,5.885397585002214,Realistic
4,2500,3,6,3413125.0,0.012012458,20,0.22928,19.08685133384025,Realistic
4,2500,4,4,3423675.0,0.022143208,20,0.18071825,8.161340037089476,Realistic
4,2500,5,6,3426425.0,0.012636291,20,0.269409125,21.32026913593554,Realistic
4,2500,6,6,3448775.0,0.013479792,20,0.153756417,11.406438393114671,Realistic
4,2500,7,6,3444050.0,0.010065709,20,0.209062959,20.769819493092832,Realistic
4,2500,8,4,3463200.0,0.021238375,20,0.138944,6.542120100996428,Realistic
4,2500,9,6,3495750.0,0.019701625,20,0.133738792,6.788211226231338,Realistic
4,2500,10,5,3481000.0,0.014651167,20,0.182398667,12.449429250243341,Realistic
4,2500,11,6,3448175.0,0.014525,20,0.892886375,61.47238382099828,Realistic
4,2500,12,5,3429125.0,0.016624166,20,0.122423375,7.3641814572833315,Realistic
4,2500,13,6,3450375.0,0.021247208,20,0.124595,5.864064586744762,Realistic
4,2500,14,6,3419325.0,0.017425792,20,0.123570583,7.0912462974423205,Realistic
4,2500,15,6,3400275.0,0.020105459,20,0.625765834,31.12417547890849,Realistic
4,2500,16,6,3482525.0,0.023985249,20,0.286589666,11.948579979303114,Realistic
4,2500,17,1,3380300.0,0.020065084,20,0.152608708,7.605684979938285,Realistic
4,2500,18,6,3475425.0,0.017266125,20,0.16654,9.645476330097228,Realistic
4,2500,19,4,3392450.0,0.027602499,20,0.15058675,5.455547702401873,Realistic
4,5000,0,6,5882750.0,0.010866875,20,1.252733333,115.27999843561281,Realistic
4,5000,1,6,5883225.0,0.013436083,20,0.20840725,15.511012398479526,Realistic
4,5000,2,6,5811500.0,0.018509208,20,0.858481459,46.38131782840195,Realistic
4,5000,3,5,5883000.0,0.022394708,20,2.23436475,99.77199747368888,Realistic
4,5000,4,5,5776825.0,0.016251834,20,2.274474,139.9518355897556,Realistic
4,5000,5,6,5926150.0,0.009803832,20,2.007573167,204.77433385231407,Realistic
4,5000,6,5,5801075.0,0.01008025,20,0.142496667,14.136223506361448,Realistic
4,5000,7,6,5696850.0,0.0166815,20,1.260550208,75.56575895453047,Realistic
4,5000,8,6,5917675.0,0.010775084,20,0.350570875,32.53532640673613,Realistic
4,5000,9,5,5893925.0,0.017924459,20,0.183333375,10.228112045111097,Realistic
4,5000,10,5,5958850.0,0.015597833,20,0.209205083,13.412445369815153,Realistic
4,5000,11,6,5914125.0,0.01963375,20,1.842487,93.84284713821863,Realistic
4,5000,12,6,5841350.0,0.016618583,20,0.407104833,24.49696421169001,Realistic
4,5000,13,6,5862175.0,0.016653333,20,0.196309875,11.78802315428389,Realistic
4,5000,14,5,5918675.0,0.01998575,20,0.976755959,48.87261969153022,Realistic
4,5000,15,5,5859525.0,0.025948541,20,0.243212,9.372858381517482,Realistic
4,5000,16,6,5896350.0,0.012061958,20,1.21125975,100.41982819041486,Realistic
4,5000,17,5,5956875.0,0.014185917,20,0.211859375,14.934485729755785,Realistic
4,5000,18,6,5851875.0,0.015223708,20,0.770098083,50.5854475795253,Realistic
4,5000,19,6,5879850.0,0.009986124,20,0.285860792,28.625800360580335,Realistic
8,500,0,4,2477925.0,0.001425625,20,0.024186875,16.96580447172293,Random
8,500,1,0,2497925.0,0.000454042,20,0.02449375,53.94600059025377,Random
8,500,2,5,2491012.5,0.001313001,20,0.042508042,32.37472172526906,Random
8,500,3,6,2466168.75,0.000913958,20,0.017183209,18.80087378194622,Random
8,500,4,4,2496131.25,0.0011745,20,0.021069125,17.938803746275013,Random
8,500,5,6,2467431.25,0.001235292,20,0.022873916,18.51701136249567,Random
8,500,6,4,2464937.5,0.002030625,20,0.023612333,11.62811104955371,Random
8,500,7,6,2438650.0,0.001115292,20,0.019006459,17.041688634007954,Random
8,500,8,5,2455962.5,0.002923042,20,0.023042417,7.883026312998582,Random
8,500,9,6,2465550.0,0.001780791,20,0.025077917,14.082459423930153,Random
8,500,10,4,2476137.5,0.002801126,20,0.0245855,8.777006103973902,Random
8,500,11,4,2502650.0,0.003341249,20,0.027403583,8.201598563890329,Random
8,500,12,5,2462656.25,0.001482667,20,0.021347083,14.397759577841821,Random
8,500,13,6,2496218.75,0.000969916,20,0.020311958,20.941976418576456,Random
8,500,14,6,2428675.0,0.000983959,20,0.018931,19.239622789160933,Random
8,500,15,5,2438381.25,0.001644792,20,0.03475325,21.129267408888175,Random
8,500,16,4,2501862.5,0.002065,20,0.040224375,19.47911622276029,Random
8,500,17,6,2497493.75,0.001679374,20,0.034437208,20.50597901360864,Random
8,500,18,6,2450550.0,0.002430459,20,0.02289775,9.42116283385155,Random
8,500,19,5,2482875.0,0.002105709,20,0.030483459,14.476577247853337,Random
8,1000,0,6,2667385.16,0.004626417,20,0.080588709,17.41924884851495,Random
8,1000,1,5,2687997.59,0.008193708,20,0.059728125,7.289511049209955,Random
8,1000,2,6,2660794.33,0.0027075,20,0.044115375,16.29376731301939,Random
8,1000,3,6,2668760.38,0.007016333,20,0.061526417,8.769027496271914,Random
8,1000,4,4,2618125.46,0.003545875,20,0.033860666,9.549311805971728,Random
8,1000,5,5,2650265.39,0.001950417,20,0.040513417,20.77166934045386,Random
8,1000,6,6,2651147.75,0.0047285,20,0.053143333,11.238941101829333,Random
8,1000,7,6,2668708.86,0.0050845,20,0.055045208,10.826080833906973,Random
8,1000,8,6,2652707.79,0.007290459,20,0.043737375,5.999262186372627,Random
8,1000,9,6,2638878.12,0.007494917,20,0.048111792,6.419256143863901,Random
8,1000,10,6,2657284.3,0.007947874,20,0.05122425,6.445025424409093,Random
8,1000,11,1,2644706.58,0.005873875,20,0.03917,6.6685109914664515,Random
8,1000,12,3,2624090.81,0.003080125,20,0.040686916,13.20950156243659,Random
8,1000,13,5,2662444.14,0.004231042,20,0.047208042,11.157545115364016,Random
8,1000,14,4,2682855.18,0.007354583,20,0.047153625,6.411461397607451,Random
8,1000,15,6,2665486.9,0.006624249,20,0.089070708,13.446159406145512,Random
8,1000,16,6,2670063.73,0.004867291,20,0.041668375,8.56089660552451,Random
8,1000,17,3,2668575.13,0.008127917,20,0.066591833,8.192976503081908,Random
8,1000,18,6,2642117.58,0.004737334,20,0.045652084,9.636661464021747,Random
8,1000,19,6,2672974.87,0.006773417,20,0.040396708,5.9640072359342415,Random
8,2500,0,4,3598792.41,0.007345958,20,0.112235375,15.27852119492107,Random
8,2500,1,6,3590290.07,0.009019792,20,0.106217708,11.776070667704975,Random
8,2500,2,5,3673673.19,0.018141376,20,0.122592125,6.757597935239311,Random
8,2500,3,6,3613263.07,0.00880525,20,0.111095042,12.616909457425967,Random
8,2500,4,6,3626574.6,0.009758084,20,0.105757625,10.837949847531544,Random
8,2500,5,5,3639787.26,0.009299625,20,0.095746417,10.29572880626907,Random
8,2500,6,6,3646321.81,0.00852375,20,0.096165959,11.282118668426454,Random
8,2500,7,6,3653952.53,0.008343418,20,0.144002208,17.259378350695123,Random
8,2500,8,6,3608755.05,0.013648167,20,0.164236666,12.033606124544052,Random
8,2500,9,6,3636686.17,0.015124,20,0.090936666,6.012739090187781,Random
8,2500,10,5,3598615.41,0.010350084,20,0.082213833,7.943301039875617,Random
8,2500,11,5,3654527.91,0.014564084,20,0.122389666,8.403526510833087,Random
8,2500,12,6,3614941.72,0.014828667,20,0.094578708,6.378099123812005,Random
8,2500,13,5,3617968.17,0.00918,20,0.116426625,12.682638888888889,Random
8,2500,14,5,3650144.67,0.016611208,20,0.115940834,6.979675048316776,Random
8,2500,15,5,3606739.37,0.004064542,20,0.073296208,18.03307924976541,Random
8,2500,16,6,3677924.66,0.009391291,20,0.12280175,13.076130853574872,Random
8,2500,17,3,3596201.69,0.019170083,20,0.141285459,7.370101579633223,Random
8,2500,18,6,3620745.7,0.015717292,20,0.097631041,6.211696073343932,Random
8,2500,19,5,3653498.04,0.018651875,20,0.088830542,4.762552933686292,Random
8,5000,0,3,5767449.9,0.012137124,20,0.094688334,7.801546231215896,Random
8,5000,1,6,5693479.46,0.008919626,20,0.144807667,16.2347240792383,Random
8,5000,2,6,5752495.78,0.012706584,20,0.102006167,8.027819829467935,Random
8,5000,3,6,5683882.69,0.010970375,20,0.169654209,15.46475931770792,Random
8,5000,4,5,5683829.14000001,0.010350708,20,0.128809292,12.444490946899476,Random
8,5000,5,2,5728374.15,0.021515876,20,0.156830791,7.2890730082289,Random
8,5000,6,6,5840954.22,0.010822083,20,0.11074775,10.23349663830891,Random
8,5000,7,4,5757361.48000001,0.012805042,20,0.10188475,7.956611934580144,Random
8,5000,8,4,5714779.78,0.01317375,20,0.113724458,8.632656456969352,Random
8,5000,9,5,5692639.69,0.010249584,20,0.145495875,14.195295633461805,Random
8,5000,10,5,5730668.66,0.016239751,20,0.157557042,9.701937055561997,Random
8,5000,11,6,5744523.69,0.013353833,20,0.09680225,7.249023557505923,Random
8,5000,12,4,5826338.57,0.009546584,20,0.104096334,10.904040021016941,Random
8,5000,13,5,5787234.26,0.012750791,20,0.125651333,9.8543951508577,Random
8,5000,14,5,5764193.29,0.018790667,20,0.103876125,5.528070131837257,Random
8,5000,15,6,5688610.14000001,0.00794575,20,0.10060775,12.661831796872542,Random
8,5000,16,6,5712866.91,0.014681209,20,0.11305275,7.700506817933046,Random
8,5000,17,6,5766125.81000001,0.036066,20,0.119808458,3.321922530915544,Random
8,5000,18,5,5812709.52,0.011708251,20,0.137037958,11.704391885688135,Random
8,5000,19,6,5668004.38,0.019080375,20,0.152397417,7.987129026552151,Random
12,500,0,6,2907931.25,0.018026083,20,0.350410792,19.439097889430556,Cluster
12,500,1,4,2886450.0,0.040036167,20,0.355297166,8.8744051347373,Cluster
12,500,2,5,2935100.0,0.031437209,20,0.186484458,5.931966097881017,Cluster
12,500,3,5,2888593.75,0.011396459,20,0.15613625,13.700417822764072,Cluster
12,500,4,6,2928231.25,0.044786125,20,0.481616167,10.753691394377164,Cluster
12,500,5,4,2898306.25,0.074508,20,0.361497333,4.85179219681108,Cluster
12,500,6,6,2884787.5,0.041547334,20,0.671206208,16.1552172757944,Cluster
12,500,7,2,2938425.0,0.050012083,20,0.323352833,6.465494208669533,Cluster
12,500,8,6,2918912.5,0.038533,20,0.499033875,12.95081812991462,Cluster
12,500,9,3,2928450.0,0.046086042,20,0.727494542,15.7855721695519,Cluster
12,500,10,6,2869825.0,0.031556125,20,0.32444175,10.28141921734687,Cluster
12,500,11,4,2904212.5,0.042719667,20,0.232587,5.444494686721223,Cluster
12,500,12,3,2879231.25,0.0448775,20,0.387721792,8.639558620689655,Cluster
12,500,13,3,2920006.25,0.089375541,20,0.578571792,6.473491354866316,Cluster
12,500,14,4,2904081.25,0.105206416,20,0.661819292,6.290674249372776,Cluster
12,500,15,5,2881025.0,0.0414765,20,0.480020458,11.573311586078864,Cluster
12,500,16,6,2897081.25,0.026766333,20,0.184129584,6.879148667843294,Cluster
12,500,17,6,2902112.5,0.067091833,20,0.854204417,12.731868825226462,Cluster
12,500,18,6,2869431.25,0.038292834,20,0.317319042,8.286642926454595,Cluster
12,500,19,6,2902550.0,0.057075917,20,0.500025625,8.760711194530613,Cluster
12,1000,0,6,3450724.2,0.072559668,20,1.041839875,14.358388119967694,Cluster
12,1000,1,6,3372349.05,0.1096425,20,0.961732542,8.771530583487243,Cluster
12,1000,2,6,3377840.9,0.062073083,20,0.755844584,12.176688307877345,Cluster
12,1000,3,3,3433300.08,0.085565042,20,0.987970333,11.546424917316116,Cluster
12,1000,4,5,3465467.6,0.062359875,20,0.331026375,5.308323260750602,Cluster
12,1000,5,6,3468419.22,0.049222999,20,0.886750833,18.014969648639244,Cluster
12,1000,6,6,3404931.53,0.120651583,20,0.662927666,5.494562520576294,Cluster
12,1000,7,6,3437576.38,0.081585375,20,4.003483042,49.07108709128321,Cluster
12,1000,8,6,3469039.7,0.063867667,20,2.852015334,44.655073027796675,Cluster
12,1000,9,6,3447434.76,0.103459375,20,2.323797917,22.460969989428214,Cluster
12,1000,10,6,3452703.73,0.072349459,20,1.4214425,19.646898810950333,Cluster
12,1000,11,6,3399800.95,0.098001375,20,1.384552042,14.127883838364511,Cluster
12,1000,12,6,3429348.65,0.093799458,20,0.879733125,9.378872157235707,Cluster
12,1000,13,6,3419797.99,0.069610959,20,0.624109417,8.965677616939598,Cluster
12,1000,14,6,3474949.45,0.082939166,20,1.422924875,17.156247688818095,Cluster
12,1000,15,6,3460713.13,0.056779791,20,0.938783584,16.533762584649175,Cluster
12,1000,16,6,3456888.33,0.046731791,20,0.685133334,14.660968889465417,Cluster
12,1000,17,3,3460585.45,0.120926208,20,2.19035725,18.11317237368429,Cluster
12,1000,18,6,3427890.13,0.106917499,20,1.073754,10.04282750759069,Cluster
12,1000,19,6,3377255.56,0.083754125,20,1.58396775,18.91211626890019,Cluster
12,2500,0,6,5021029.58,0.061152459,20,1.02710975,16.795886327318414,Cluster
12,2500,1,6,5007165.54,0.045532916,20,1.380573333,30.32033645725655,Cluster
12,2500,2,5,5024705.91,0.133554,20,13.734460042,102.83825300627461,Cluster
12,2500,3,6,4962319.53,0.107180417,20,5.002316875,46.67192958392763,Cluster
12,2500,4,3,4847706.43,0.060547333,20,4.384734584,72.41829436153695,Cluster
12,2500,5,6,5101005.16,0.061657082,20,4.145764709,67.23906767109088,Cluster
12,2500,6,6,4819741.96,0.086637125,20,6.446503834,74.40809969167375,Cluster
12,2500,7,6,4928738.33,0.068379125,20,1.426190542,20.857104299009386,Cluster
12,2500,8,5,4774790.16,0.069616333,20,4.886888208,70.19743783402093,Cluster
12,2500,9,6,5074890.28,0.075805,20,2.891241375,38.140510190620674,Cluster
12,2500,10,5,4813103.37,0.050750709,20,4.809427167,94.76571385436212,Cluster
12,2500,11,6,4994257.94,0.070760042,20,2.751535667,38.88544423136437,Cluster
12,2500,12,6,4956217.84,0.072958,20,1.038736584,14.237459689136216,Cluster
12,2500,13,6,5033409.01,0.03537725,20,4.348020125,122.90441244019814,Cluster
12,2500,14,5,5110405.16,0.11542925,20,4.397617833,38.09795032888111,Cluster
12,2500,15,6,5074085.82,0.067886083,20,3.468052042,51.08634772756001,Cluster
12,2500,16,5,4884929.56,0.073228875,20,8.024100584,109.57563644122621,Cluster
12,2500,17,4,4899536.41,0.063545293,20,2.011345167,31.652150333148985,Cluster
12,2500,18,2,4920402.52,0.090311791,20,1.715625125,18.9966903103494,Cluster
12,2500,19,1,4918408.53,0.100228791,20,5.174709125,51.628968815956284,Cluster
12,5000,0,5,6993490.02,0.137789417,20,73.252419042,531.6258725588483,Cluster
12,5000,1,5,6771635.78,0.117005625,20,76.333392208,652.390790682072,Cluster
12,5000,2,4,6700120.21,0.098119541,20,59.515364959,606.5597571333931,Cluster
12,5000,3,6,6823560.32,0.127616166,20,72.33291275,566.8005474322117,Cluster
12,5000,4,5,6798218.83,0.105636417,20,261.189892333,2472.536458075817,Cluster
12,5000,5,5,6768566.06,0.132932875,20,28.882677334,217.272644814159,Cluster
12,5000,6,6,6497608.33,0.086251958,20,75.961726125,880.6956721492629,Cluster
12,5000,7,5,6833629.29,0.098439708,20,93.636930625,951.2109749959844,Cluster
12,5000,8,4,6989842.81,0.143983876,20,43.114059959,299.43672275498403,Cluster
12,5000,9,5,6735142.84,0.172709625,20,30.870441625,178.74187165307086,Cluster
12,5000,10,6,6980082.1,0.105365709,20,68.6788385,651.813945464933,Cluster
12,5000,11,6,6712703.66,0.193701542,20,318.139801458,1642.4226579363008,Cluster
12,5000,12,6,6854155.79,0.136095583,20,71.076875708,522.2570353954839,Cluster
12,5000,13,6,6664460.05,0.100767875,20,35.101626333,348.34143652428907,Cluster
12,5000,14,6,6792759.21,0.143622208,20,191.8515015,1335.8066567254,Cluster
12,5000,15,6,6823216.77,0.092325667,20,60.698264458,657.4365117557179,Cluster
12,5000,16,0,6980823.21,0.168471,20,94.612455833,561.59490851838,Cluster
12,5000,17,6,6858499.52,0.147587917,20,118.246408708,801.1930184501485,Cluster
12,5000,18,6,6815597.89,0.147760583,20,74.7207745,505.6881407946259,Cluster
12,5000,19,5,6792790.83,0.113414541,20,96.365569083,849.6756080245477,Cluster
